110	360	0.0768	0.0184
115	360	0.0768	0.0184
120	360	0.109	0.026
130	360	0.0928	0.0222
140	360	0.097	0.0232
150	360	0.09	0.0215
160	360	0.0522	0.0125
170	360	0.0432	0.0103
180	360	0.0462	0.011
190	360	0.0622	0.0149
200	360	0.0714	0.0171
250	360	0.0796	0.019
300	360	0.075	0.0179
350	360	0.0636	0.0152
400	360	0.0523	0.0125
450	360	0.0347	0.00831
500	360	0.0277	0.00662
550	360	0.0224	0.00537
600	360	0.0184	0.0044
