110	484	0.0574	0.00525
115	484	0.116	0.0106
120	484	0.138	0.0126
130	484	0.202	0.0184
140	484	0.264	0.0241
150	484	0.32	0.0292
160	484	0.34	0.0311
170	484	0.351	0.0321
180	484	0.384	0.0352
190	484	0.415	0.0379
200	484	0.438	0.04
250	484	0.54	0.0494
300	484	0.551	0.0504
350	484	0.557	0.0509
400	484	0.56	0.0512
450	484	0.561	0.0513
500	484	0.561	0.0513
550	484	0.562	0.0514
600	484	0.562	0.0514
