110	360	0.00049	0.000117
115	360	0.000892	0.000213
120	360	0.00119	0.000285
130	360	0.00222	0.000532
140	360	0.00327	0.000782
150	360	0.0041	0.000982
160	360	0.00492	0.00118
170	360	0.00528	0.00126
180	360	0.00578	0.00138
190	360	0.00627	0.0015
200	360	0.00681	0.00163
250	360	0.00861	0.00206
300	360	0.00892	0.00213
350	360	0.0091	0.00218
400	360	0.00915	0.00219
450	360	0.00917	0.00219
500	360	0.00924	0.00221
550	360	0.00924	0.00221
600	360	0.00924	0.00221
