110	484	0.0681	0.00623
115	484	0.136	0.0124
120	484	0.158	0.0145
130	484	0.232	0.0212
140	484	0.305	0.0279
150	484	0.368	0.0337
160	484	0.393	0.0359
170	484	0.406	0.0371
180	484	0.447	0.0409
190	484	0.48	0.0439
200	484	0.506	0.0462
250	484	0.625	0.0572
300	484	0.639	0.0585
350	484	0.646	0.0591
400	484	0.65	0.0594
450	484	0.651	0.0595
500	484	0.652	0.0596
550	484	0.652	0.0597
600	484	0.653	0.0597
