110	360	0.0079	0.00189
115	360	0.0183	0.00438
120	360	0.0231	0.00552
130	360	0.0358	0.00856
140	360	0.0463	0.0111
150	360	0.0544	0.013
160	360	0.0619	0.0148
170	360	0.0663	0.0159
180	360	0.0716	0.0171
190	360	0.0806	0.0193
200	360	0.0889	0.0213
250	360	0.122	0.0292
300	360	0.126	0.0302
350	360	0.128	0.0306
400	360	0.129	0.0308
450	360	0.129	0.0309
500	360	0.13	0.031
550	360	0.13	0.031
600	360	0.13	0.0311
